Flight_ID,Airline,Source,Destination,Departure_Date,Departure_Time,Arrival_Time,Total_Stops,Distance_km,Travel_Class,Days_Before_Departure,Season,Weekday,Aircraft_Type,Booking_Channel,Passenger_Count,Price,Duration_minutes
FL167731,GoFirst,Pune,Goa Airport,2026-01-02,9:15 AM,10:12,0,358.1,Economy,38.0,Winter,Friday,Airbus A321,Website,2,2000.0,58.0
FL171081,Singapore Airlines,New York,Hyderabad,2025-05-06,3:50 AM,21:03,0,13047.5,Economy,95.0,Summer,Tuesday,Airbus A350,Travel Agent,2,140428.92,
FL100938,Lufthansa,Singapore,Hyderabad,2026-07-23,10:25 PM,05:41,2,3407.4,Economy,133.0,Monsoon,Thursday,Boeing 787 Dreamliner,Travel Agent,1,26724.7,437.0
FL178088,Indigo,Bangalore Airport,Chennai,2025-07-20,11:20,,1,304.2,,1.0,Monsoon,Sunday,Airbus A320,Website,2,2352.53,129.0
FL186737,SpiceJet,Delhi,Ahmedabad Airport,2026-03-09,18:40,8:12 PM,0,810.0,Premium Economy,77.0,Summer,Monday,ATR 72,Mobile App,3,4971.99,92.0
FL179122,Qatar Airways,Pune,Doha,2026-07-27,12:05,18:35,2,2528.5,Economy,13.0,Monsoon,Monday,Airbus A350,Website,1,19693.18,
FL142334,Lufthansa,Dubai,JFK,2026-11-03,3:35 PM,08:51,2,11491.6,Business,0.0,,Tuesday,Airbus A350,Airport Counter,2,200000.0,1036.0
FL184354,Singapore Airlines,Singapore Airport,Chennai Airport,2026-01-28,3:20 AM,09:18,1,2911.7,Economy,128.0,Winter,Wednesday,Airbus A320,Mobile App,3,26260.46,359.0
FL152791,Qatar Airways,Singapore Airport,Dubai,2026-06-12,12:05 PM,22:51,2,5916.6,Economy,62.0,Monsoon,Friday,Boeing 787 Dreamliner,Website,two,53472.51,646.0
FL123978,Indigo,AMD,Jaipur,2026-09-12,10:35,11:49,0,5190.14254668214,Business,3.0,Monsoon,Saturday,Boeing 737,Website,6,12918.34,
FL147532,Singapore Airlines,Delhi,SYD,2026-02-03,2:00 AM,5:49 PM,1,10939.5,Premium Economy,23.0,,Tuesday,Boeing 787 Dreamliner,Third-Party,1,200000.0,
FL123992,Etihad Airways,Kolkata,,2025-06-17,1:50 AM,07:20,1,2910.2,Economy,25.0,Monsoon,Tuesday,Airbus A380,Website,3,29726.87,
FL167464,AirAsia India,Ahmedabad,Goa,2025-06-12,4:35 PM,18:15,0,918.5,Economy,146.0,Monsoon,Thursday,ATR 72,Third-Party,3,4673.7,
FL126783,SpiceJet,GOI,Chennai,2025-08-03,02:45,05:54,1,742.3,Economy,2.0,Monsoon,Sunday,Boeing 737,Mobile App,2,4761.14,189.60000000000002
FL105941,British Airways,Sydney Airport,Goa,2025-12-05,3:00 PM,6:45 AM,2,10009.1,Economy,5.0,Winter,Friday,Boeing 777,Website,2,164652.43,946.0
FL108046,GoFirst,Ahmedabad,,2025-11-14,00:10,2:25 AM,0,1376.6,,25.0,Autumn,Friday,Airbus A320,Travel Agent,2,7460.51,136.0
FL195119,Qatar Airways,Goa,Sydney,2026-01-09,,10:30,2,9837.3,Economy,29.0,Winter,,Airbus A350,Website,2,98121.86,926.0
FL178894,british airways,New York,FRA,2026-02-08,05:50,2:44 PM,0,6560.2,Premium Economy,11.0,Winter,Sunday,Boeing 787 Dreamliner,Website,6,150920.69,534.6
FL152470,,Dubai,Hyderabad,2026-04-17,03:15,8:23 AM,1,2629.7,Business,9.0,Summer,Friday,Boeing 777,Website,4,89863.83,309.0
FL158702,Qatar Airways,Mumbai,LHR,2025-09-10,07:15,21:03,2,7707.5,Economy,129.0,Monsoon,Wednesday,Airbus A350,Travel Agent,4,44626.07,828.0
FL173397,Emirates,Singapore,Kolkata,2025-10-24,10:40 AM,15:00,0,2998.1,Economy,6.0,Autumn,Friday,Boeing 787 Dreamliner,Third-Party,1,37765.93,261.0
FL129578,AIRASIA INDIA,MAA,Jaipur,2026-03-21,05:00,7:41 AM,0,1707.7,Economy,3.0,Summer,Saturday,ATR 72,Website,2,17274.52,161.0
FL125908,British Airways,Frankfurt,Doha,2026-06-23,6:55 PM,1:31 AM,0,4761.6,Business,25.0,Monsoon,Tuesday,Boeing 777,Website,4,144973.4,
FL193862,Etihad Airways,London,Singapore,2026-10-31,8:10 PM,12:07 PM,1,10853.7,Business,26.0,Autumn,Saturday,Airbus A320,Third-Party,1,200000.0,958.0
FL119234,Lufthansa,New York,Bangkok Airport,2025-01-12,20:20,5:06 PM,1,14637.9,Economy,37.0,Winter,,Boeing 777,Travel Agent,1,176768.19,
FL121695,Thai Airways,,Bangkok Airport,2025-05-16,21:10,05:27,1,5181.4,Economy,8.0,Summer,Friday,Airbus A350,Airport Counter,1,57138.18,498.0
FL172663,Vistara,Hyderabad Airport,Sydney,2026-11-25,17:55,09:01,1,10038.0,Premium Economy,3.0,Autumn,Wednesday,Airbus A380,Third-Party,2,172669.65,
FL101967,Qatar Airways,Bangkok,Jaipur,2025-09-05,04:50,09:15,0,3059.7,Economy,33.0,Monsoon,Friday,Airbus A380,Website,6,31339.45,265.0
FL189413,Thai Airways,SIN,Sydney Airport,2025-03-07,11:15,8:01 PM,0,6457.9,Economy,15.0,Summer,Friday,Boeing 787 Dreamliner,Third-Party,four,64070.13,526.8
FL147483,Vistara,Mumbai,Bangalore,2026-08-05,,16:05,1,869.6,Economy,38.0,,Wednesday,Airbus A320,Website,1,3305.07,201.0
FL164649,Vistara,,,2025-05-15,11:00,3:26 PM,2,945.5,Economy,3.0,Summer,Thursday,Boeing 737,Website,1,10588.87,267.0
FL189918,Air India,,JAI,2025-09-14,00:45,03:13,1,579.8,Premium Economy,22.0,Monsoon,Sunday,ATR 72,Website,1,6076.62,149.0
FL173269,GOFIRST,Bangalore,Ahmedabad,2026-02-24,4:30 AM,8:19 AM,1,1274.6,Economy,12.0,Winter,Tuesday,Airbus A321,Mobile App,1,6193.52,229.0
FL105229,GoFirst,Chennai,DEL,2025-01-05,13:15,5:34 PM,1,1815.0,,88.0,Winter,Sunday,Boeing 737,Travel Agent,2,6213.43,260.0
FL106230,Singapore Airlines,London,BLR,2026-12-01,1:45 PM,02:15,1,8204.7,Economy,16.0,Winter,Tuesday,Airbus A350,Mobile App,1,82526.91,750.0
FL159565,GoFirst,GOI,BOM,2026-04-08,1:45 AM,04:26,1,425.8,,41.0,Summer,Wednesday,Airbus A320,Website,4,2000.0,161.0
FL173990,Indigo,Hyderabad,Mumbai,2026-02-02,04:15,5:33 AM,0,635.0,Economy,8.0,Winter,Monday,Airbus A320,,2,2556.89,79.0
FL137277,THAI AIRWAYS,Dubai Airport,Chennai,,09:00,3:10 PM,1,3123.4,Premium Economy,5.0,Winter,Wednesday,Airbus A320,Website,1,69948.01,370.0
FL147954,vistara,Jaipur,Goa,2025-11-15,,18:41,0,1318.7,Economy,23.0,Autumn,Saturday,Airbus A320,Website,2,7355.9,131.4
FL160496,Emirates,Jaipur,DOH,2025-03-07,12:00,16:52,1,2515.4,Economy,4.0,Summer,Friday,Airbus A380,Website,2,35444.1,292.2
FL171555,Vistara,GOI,Hyderabad,2026-09-08,6:15 PM,21:00,1,569.5,Economy,2.0,Monsoon,Tuesday,Boeing 737,Mobile App,3,5416.06,165.0
FL196543,Singapore Airlines,Mumbai,BKK,2026-07-24,09:50,15:49,1,3095.2,Economy,145.0,Monsoon,Friday,Airbus A320,Airport Counter,1,32887.7,359.0
FL128908,,Jaipur,BLR,2025-08-16,05:20,09:18,1,1563.9,Business,20.0,Monsoon,Saturday,Airbus A320,Third-Party,2,25000.0,238.0
FL180803,AirAsia India,AMD,Kolkata,2025-12-29,02:25,08:44,2,1747.3,Economy,11.0,Winter,Monday,Airbus A321,Mobile App,,6847.78,
FL114052,SINGAPORE AIRLINES,London,JFK,2025-10-21,00:15,8:08 AM,0,5767.0,Economy,125.0,Autumn,Tuesday,Airbus A350,,2,63986.86,474.0
FL152449,Air India,,Jaipur,2025-10-19,23:25,00:37,0,554.9,Premium Economy,29.0,Autumn,Sunday,ATR 72,Travel Agent,3,4114.53,73.0
FL186881,Emirates,Hyderabad,Singapore Airport,2025-01-01,03:15,08:09,0,3438.6,Economy,29.0,Winter,Wednesday,Boeing 777,Mobile App,1,33742.16,295.0
FL171614,British Airways,Bangkok,Delhi,2025-02-14,05:15,09:43,0,3100.1,Economy,162.0,Winter,Friday,Boeing 787 Dreamliner,Website,1,36438.54,268.0
FL160954,Thai Airways,Hyderabad,Bangkok,2025-11-04,01:20,5:00 AM,0,5190.14254668214,Economy,7.0,Autumn,,Airbus A380,Mobile App,3,42753.94,220.0
FL187667,Singapore Airlines,Hyderabad,Singapore Airport,2026-09-21,7:20 AM,3:37 PM,0,3411.7,Business,102.0,Monsoon,Monday,Boeing 777,Travel Agent,2,58072.71,498.0
FL163455,Qatar Airways,,New York,2026-07-11,17:45,11:32 AM,1,12423.5,Economy,25.0,Monsoon,Saturday,Airbus A320,Website,2,98742.24,1068.0
FL190807,Singapore Airlines,BLR,Singapore Airport,2025-12-01,19:05,01:04,1,3219.4,Economy,32.0,Winter,Monday,Airbus A350,Mobile App,2,23021.1,359.0
FL124952,British Airways,New York,Frankfurt,2025-08-05,11:00,9:45 PM,0,5190.14254668214,Economy,3.0,Monsoon,,Airbus A380,Airport Counter,4,83974.04,645.0
FL120886,Thai Airways,Doha Airport,Jaipur,2025-12-23,19:10,10:46 PM,0,2427.5,Economy,2.0,Winter,Tuesday,Airbus A320,Airport Counter,1,57209.67,217.0
FL142975,Emirates,Bangkok,Ahmedabad,2025-12-07,17:00,11:03 PM,1,5190.14254668214,Business,35.139630174406385,Winter,Sunday,Airbus A320,Mobile App,2,79522.85,363.59999999999997
FL168281,Singapore Airlines,Hyderabad Airport,London Airport,2026-11-20,12:40,23:49,0,8307.4,Economy,9.0,Autumn,Friday,Airbus A350,Website,2,79744.63,669.0
FL111138,AirAsia India,Chennai Airport,Kolkata Airport,2025-03-28,00:55,5:03 AM,1,1457.5,Economy,14.0,,,Boeing 737,Website,1,10466.23,248.39999999999998
FL146724,spicejet,BOM,Hyderabad Airport,2026-03-08,08:15,11:00 AM,1,622.9,Economy,17.0,Summer,Sunday,ATR 72,Travel Agent,,4100.12,165.0
FL181824,AirAsia India,Jaipur,Pune,2026-01-27,10:15 AM,12:00,0,985.7,Economy,5.0,Winter,Tuesday,Boeing 737,,2,6465.16,106.0
FL152877,Lufthansa,Dubai,Frankfurt,2025-10-28,7:05 AM,13:47,0,4840.3,Economy,24.0,Autumn,Tuesday,Boeing 787 Dreamliner,Website,1,59006.27,402.0
FL126084,Emirates,London,Jaipur,2025-12-20,19:45,6:06 AM,1,6852.5,Economy,14.0,Winter,Saturday,Airbus A320,Website,2,107783.7,621.0
FL133121,Etihad Airways,,New York,2026-09-01,01:10,6:53 PM,2,11597.1,Premium Economy,6.0,Monsoon,Tuesday,Boeing 787 Dreamliner,Website,2,191857.63,1064.0
FL127971,SpiceJet,PNQ,Jaipur,2025-10-18,03:25,05:13,0,1016.5,Economy,29.0,Autumn,Saturday,Airbus A321,Mobile App,1,4200.07,108.0
FL149092,AirAsia India,Goa,Jaipur Airport,2025-01-25,01:40,05:30,1,1349.0,Economy,9.0,Winter,Saturday,ATR 72,Website,6,8993.96,231.0
FL174093,SpiceJet,Bangalore,Ahmedabad,2025-10-05,1:30 AM,04:58,1,1331.1,Economy,20.0,Autumn,Sunday,Airbus A321,Website,2,6491.78,209.0
FL164277,Vistara,Chennai,New York,2025-04-29,09:10,04:52,1,13759.8,Economy,13.0,Summer,Tuesday,Airbus A320,Website,1,137353.67,
FL118051,,New York,Bangalore,2025-02-19,00:00,6:26 PM,0,13998.3,Economy,3.0,Winter,Wednesday,Airbus A380,Travel Agent,1,200000.0,
FL191744,British Airways,Pune,New York Airport,2025-06-14,1:05 AM,21:36,2,13129.9,Economy,35.139630174406385,Monsoon,Saturday,Boeing 777,Mobile App,3,120160.89,
FL182043,Emirates,SIN,Goa,2025-07-28,09:50,15:18,0,3886.5,Economy,2.0,Monsoon,Monday,Airbus A350,Third-Party,2,77591.7,329.0
FL107187,BRITISH AIRWAYS,New York,Mumbai,2025-09-22,1:20 AM,7:32 PM,1,12694.8,Economy,34.0,Monsoon,Monday,,Travel Agent,3,93743.67,1093.0
FL191474,Indigo,Bangalore,Pune,2026-01-17,06:05,09:21,1,781.0,Economy,4.0,,Saturday,Boeing 737,Airport Counter,1,6070.42,197.0
FL157090,British Airways,AMD,Doha Airport,2026-12-08,09:40,12:55 PM,0,2148.0,Economy,5.0,Winter,Tuesday,Boeing 787 Dreamliner,,3,35778.05,195.0
FL151709,Vistara,Mumbai,Delhi,2026-02-08,10:55 PM,02:31,1,1155.2,Economy,9.0,Winter,Sunday,Boeing 737,Airport Counter,2,9828.56,217.0
FL155197,Air India,Chennai,Goa,2025-06-26,20:40,,0,753.1,Economy,12.0,Monsoon,Thursday,Airbus A321,Mobile App,1,4331.26,
FL161919,GoFirst,Delhi,BLR,2026-08-18,03:00,05:47,0,1785.0,Business,35.139630174406385,Monsoon,Tuesday,ATR 72,Mobile App,4,25000.0,167.0
FL155567,vistara,Kolkata,DXB,2026-10-25,08:00,13:06,0,3589.5,Economy,35.139630174406385,Autumn,,Airbus A380,Airport Counter,,34052.12,306.0
FL183113,lufthansa,JFK,Sydney,2025-12-11,10:30,11:09,2,17118.8,Premium Economy,44.0,Winter,Thursday,Airbus A320,Third-Party,2,200000.0,1479.0
FL139657,Etihad Airways,Ahmedabad Airport,Bangkok,2025-05-07,,9:29 PM,2,3289.5,Economy,4.0,Summer,Wednesday,Boeing 787 Dreamliner,Mobile App,2,45861.26,465.0
FL124341,Lufthansa,Bangkok Airport,LHR,2025-06-07,3:10 AM,17:49,1,9893.2,Premium Economy,35.139630174406385,Monsoon,Saturday,Boeing 777,Travel Agent,,139683.18,879.0
FL185870,British Airways,JFK,BLR,2026-01-05,6:30 AM,2:34 AM,2,13480.1,,29.0,Winter,Monday,Airbus A380,Website,2,161273.47,1204.0
FL115599,,Jaipur,SYD,2025-02-24,18:05,08:48,0,11092.7,Economy,13.0,Winter,Monday,Airbus A320,Travel Agent,2,193927.58,
FL148280,Lufthansa,Singapore,Hyderabad,2025-07-02,8:45 PM,02:46,1,3384.1,Economy,44.0,Monsoon,Wednesday,Airbus A380,Mobile App,2,24474.85,362.0
FL173315,Qatar Airways,,Chennai Airport,2025-09-08,09:00,6:31 AM,2,13772.5,Economy,2.0,Monsoon,Monday,Airbus A320,Mobile App,1,182195.7,1291.0
FL182517,Vistara,Doha,Ahmedabad,2026-09-12,13:10,17:50,1,2247.4,Economy,3.0,Monsoon,Saturday,Boeing 777,Travel Agent,4,24674.22,
FL124550,vistara,DXB,,2026-05-09,03:50,07:45,0,2675.6,Economy,168.0,Summer,Saturday,Boeing 787 Dreamliner,Airport Counter,1,19345.69,236.0
FL177369,Indigo,Bangalore,Mumbai,2026-07-14,,05:07,0,873.3,Economy,22.0,Monsoon,Tuesday,Airbus A320,Mobile App,1,2509.46,
FL126411,Etihad Airways,Singapore,New York,2026-12-04,,09:04,1,5190.14254668214,Premium Economy,23.0,Winter,Friday,Airbus A380,Travel Agent,,200000.0,1369.0
FL106723,SpiceJet,Hyderabad,Jaipur,2025-09-11,,21:00,0,1113.8,First,5.0,Monsoon,Thursday,Airbus A321,Website,three,24377.16,115.8
FL150854,,Ahmedabad,Jaipur Airport,2026-08-06,16:50,6:03 PM,0,570.2,Economy,4.0,Monsoon,Thursday,Airbus A320,Mobile App,2,3316.69,73.8
FL116110,Air India,Mumbai,Delhi,2026-05-04,4:00 PM,8:21 PM,2,1235.6,Premium Economy,13.0,Summer,Monday,Airbus A321,Website,three,12938.23,261.0
FL116126,Singapore Airlines,Singapore,Pune,2025-03-06,10:35 AM,17:18,1,3856.7,Economy,42.0,Summer,Thursday,Airbus A380,Mobile App,2,50477.17,403.0
FL144088,SpiceJet,Jaipur,Hyderabad,2026-09-28,17:50,21:32,1,1136.6,,7.0,Monsoon,Monday,Airbus A320,Airport Counter,2,6212.18,222.0
FL121994,Air India,Kolkata,Hyderabad,2025-05-22,01:15,04:36,1,1275.5,Economy,45.0,Summer,Thursday,ATR 72,,1,4674.26,201.6
FL144946,Air India,Singapore Airport,Jaipur,2025-10-06,4:05 AM,10:14 AM,0,4415.6,First,112.0,,Monday,Airbus A320,Mobile App,3,139335.73,370.0
FL197352,Vistara,Delhi,Bangalore,2026-07-24,06:50,09:39,0,1816.6,Economy,2.0,Monsoon,Friday,ATR 72,Website,2,17655.53,170.0
FL145656,Emirates,Goa,New York,2025-11-22,1:55 AM,7:22 PM,0,13223.3,Economy,58.0,Autumn,Saturday,Airbus A380,Website,1,106232.3,1047.0
FL171615,SINGAPORE AIRLINES,London,DOH,2026-03-26,03:05,11:49,0,5269.8,Economy,38.0,Summer,,,Travel Agent,4,44281.2,524.0
FL166166,Singapore Airlines,Kolkata Airport,New York Airport,2026-02-26,18:25,12:25,1,12833.9,Premium Economy,35.139630174406385,Winter,Thursday,Airbus A380,,1,200000.0,
FL121791,Singapore Airlines,New York,DEL,2026-11-24,2:10 PM,06:33,0,12397.8,Business,2.0,Autumn,Tuesday,Boeing 777,Website,6,200000.0,
FL157835,Air India,London,Delhi,2025-09-19,21:25,08:33,1,7238.4,Economy,10.0,Monsoon,,Boeing 787 Dreamliner,Travel Agent,2,81845.14,669.0
FL110247,Emirates,Delhi,Dubai,2025-09-23,04:05,,2,5190.14254668214,Premium Economy,167.0,,Tuesday,Airbus A320,Website,5,20980.37,
FL132754,British Airways,Pune,London,2026-12-28,7:10 PM,08:55,2,7725.7,,1.0,Winter,Monday,Boeing 787 Dreamliner,Mobile App,1,120738.53,826.0
FL146188,lufthansa,Pune,Sydney Airport,2026-01-18,8:25 PM,12:56,0,10729.9,Premium Economy,1.0,Winter,Sunday,,Mobile App,3,200000.0,
FL135473,GoFirst,Chennai,DEL,2025-09-06,09:15,13:16,1,1808.8,Business,175.0,Monsoon,Saturday,Boeing 737,Mobile App,1,25000.0,241.0
FL106975,Emirates,Chennai,Sydney,2026-04-14,8:20 AM,21:08,0,9598.8,Economy,35.139630174406385,Summer,Tuesday,Boeing 777,Website,2,191228.54,768.0
FL172937,qatar airways,DXB,Chennai,2026-06-10,,05:24,1,3028.8,Business,14.0,Monsoon,Wednesday,Boeing 787 Dreamliner,Mobile App,1,103432.15,365.0
FL154715,THAI AIRWAYS,Bangkok,Singapore,,,6:11 AM,1,1491.6,Economy,5.0,Autumn,Tuesday,Airbus A380,Mobile App,2,16348.16,211.0
FL132739,Etihad Airways,Pune,Frankfurt,2025-06-28,00:40,,0,7062.6,Business,40.0,Monsoon,Saturday,Airbus A380,Third-Party,two,200000.0,573.0
FL122140,Etihad Airways,Chennai Airport,Bangkok,2026-02-19,20:10,11:30 PM,0,2214.6,Economy,2.0,Winter,Thursday,Airbus A320,Mobile App,1,58061.47,200.0
FL159997,AirAsia India,Delhi,Mumbai,2025-11-25,00:30,02:33,0,1214.1,Economy,15.0,Autumn,Tuesday,Airbus A321,Mobile App,,5431.49,123.0
FL179384,airasia india,Mumbai,Chennai Airport,2025-07-12,18:15,8:06 PM,0,1054.0,Economy,66.0,Monsoon,Saturday,ATR 72,Third-Party,1,4541.23,111.0
FL171805,Lufthansa,Hyderabad Airport,Doha,2026-07-16,7:05 PM,02:55,0,3029.8,Economy,35.139630174406385,Monsoon,,Airbus A350,Travel Agent,3,25058.33,470.0
FL168276,Thai Airways,Singapore Airport,Bangkok,2026-08-24,2:20 PM,16:39,0,1428.3,Premium Economy,11.0,Monsoon,Monday,Airbus A350,Third-Party,2,31075.46,140.0
FL192957,British Airways,Doha,Pune,2025-10-28,,9:06 AM,1,2537.0,Economy,35.139630174406385,Autumn,Tuesday,Boeing 787 Dreamliner,Travel Agent,2,25456.19,
FL193483,BRITISH AIRWAYS,Ahmedabad Airport,Frankfurt Airport,2026-03-28,23:35,10:12 AM,1,6500.2,Economy,56.0,Summer,Saturday,Boeing 787 Dreamliner,Travel Agent,1,60169.48,
FL176666,Vistara,,Hyderabad Airport,2026-04-23,6:15 PM,7:25 PM,0,523.4,Economy,2.0,Summer,Thursday,ATR 72,Website,1,6466.25,
FL125820,Indigo,Jaipur Airport,Hyderabad Airport,2025-03-21,9:50 AM,12:50,1,1164.4,Economy,7.0,Summer,Friday,Airbus A321,Travel Agent,4,9583.51,180.0
FL125339,Emirates,Chennai,,2026-02-27,1:20 PM,03:01,0,9213.2,Premium Economy,5.0,Winter,Friday,Airbus A380,,1,200000.0,822.0
FL159314,thai airways,Bangalore,Singapore,2026-04-28,22:25,3:15 AM,0,3383.7,,35.139630174406385,Summer,Tuesday,,Website,1,59886.09,
FL193939,GoFirst,Chennai Airport,Goa,2026-04-25,19:25,20:53,0,761.1,Business,30.0,Summer,Saturday,Airbus A321,Mobile App,5,17434.59,
FL120695,SpiceJet,Chennai,Pune Airport,2025-05-28,07:20,09:05,0,979.7,Business,26.0,Summer,Wednesday,ATR 72,Travel Agent,3,12477.83,105.0
FL189731,AirAsia India,Pune,Jaipur,2026-04-07,02:45,,1,991.4,Premium Economy,0.0,Summer,Tuesday,Airbus A320,Mobile App,3,10797.63,169.0
FL197819,Indigo,Delhi,Pune,2026-05-25,04:30,08:02,1,1243.6,Business,2.0,Summer,Monday,Boeing 737,Travel Agent,4,25000.0,212.0
FL104679,Indigo,,BOM,2025-10-19,2:40 AM,05:27,0,1781.7,First,120.0,Autumn,Sunday,Airbus A320,Website,1,25000.0,
FL127111,Etihad Airways,Bangkok Airport,Frankfurt Airport,2025-01-16,16:55,5:15 AM,0,9237.9,Economy,25.0,Winter,Thursday,Airbus A380,Travel Agent,6,91925.37,
FL188399,Emirates,Sydney Airport,DOH,2026-05-04,1:55 PM,08:58,1,13070.9,Economy,14.0,Summer,Monday,,Website,1,140913.45,
FL131141,Etihad Airways,Dubai,JFK,2026-05-24,3:05 PM,07:59,1,11421.8,Economy,34.0,Summer,Sunday,Boeing 777,Website,1,127935.69,1015.0
FL181763,GoFirst,Jaipur,,2025-03-04,12:45,,0,942.4,Economy,3.0,Summer,Tuesday,Airbus A320,Travel Agent,3,8406.34,102.0
FL136868,Emirates,,Doha,2025-12-23,23:50,03:30,0,2481.5,Economy,31.0,Winter,Tuesday,Boeing 777,Mobile App,1,24927.28,221.0
FL100560,Etihad Airways,,JFK,2026-09-23,10:05,4:51 AM,0,14249.9,Economy,31.0,Monsoon,Wednesday,,,,131407.21,1126.0
FL193337,air india,Jaipur,Delhi,2026-10-03,1:55 AM,2:44 AM,0,247.5,Business,12.0,Autumn,Saturday,Boeing 737,Travel Agent,3,4026.22,49.199999999999996
FL173002,Etihad Airways,SIN,JFK,2025-07-31,7:00 PM,18:53,2,15703.4,Business,7.0,Monsoon,Thursday,Airbus A380,Website,1,200000.0,1434.0
FL171691,Air India,Doha,Frankfurt Airport,2025-06-06,01:40,10:00,1,4755.0,Economy,13.0,Monsoon,Friday,Airbus A350,Mobile App,two,44247.92,500.0
FL148854,Emirates,Hyderabad,New York Airport,2026-05-31,01:55,10:38 PM,2,13664.0,Economy,35.139630174406385,Summer,Sunday,Airbus A380,Third-Party,2,661254.05,1243.0
FL169875,British Airways,Delhi,Doha,2026-02-18,04:20,,0,2597.7,Economy,88.0,Winter,Wednesday,Airbus A350,Mobile App,1,21151.68,230.0
FL118994,Qatar Airways,Bangalore,Dubai Airport,,16:30,8:28 PM,0,2717.0,Business,4.0,Autumn,Saturday,Airbus A350,Airport Counter,3,131864.49,238.8
FL174703,AirAsia India,Mumbai Airport,Pune Airport,2026-07-29,,09:25,0,150.0,Business,3.0,Monsoon,Wednesday,ATR 72,Website,1,2686.93,
FL155120,Qatar Airways,Delhi,Singapore,2026-11-08,4:50 AM,11:03 AM,0,4464.9,Economy,35.139630174406385,Autumn,Sunday,Boeing 787 Dreamliner,Travel Agent,5,41936.29,
FL189089,Singapore Airlines,,JAI,2026-05-06,23:45,17:54,1,12635.3,Economy,14.0,Summer,,Airbus A320,Third-Party,1,118973.35,
FL137184,british airways,New York,BOM,2026-09-02,07:20,01:14,1,12686.8,Economy,19.0,Monsoon,Wednesday,Airbus A320,Mobile App,1,103722.63,1075.0
FL125639,British Airways,Mumbai,,2025-06-07,23:55,11:03 AM,1,7371.0,Premium Economy,73.0,Monsoon,Saturday,Boeing 787 Dreamliner,Mobile App,5,129774.38,668.0
FL131072,British Airways,SYD,Pune,2026-10-10,6:20 AM,21:42,1,10213.7,Economy,62.0,Autumn,Saturday,Boeing 787 Dreamliner,Mobile App,1,74027.98,923.0
FL140071,Qatar Airways,Ahmedabad Airport,Doha,2025-09-18,12:45,16:05,0,2221.0,Business,7.0,Monsoon,Thursday,Airbus A380,Airport Counter,2,88070.41,201.0
FL180734,,Chennai,Bangalore,,9:35 PM,22:28,0,301.5,Economy,99.0,Winter,Sunday,ATR 72,Website,two,2000.0,53.0
FL104793,Thai Airways,Chennai,Doha,2025-01-19,2:40 PM,20:51,1,3479.7,Economy,143.0,Winter,Sunday,Airbus A380,Mobile App,1,41205.11,371.40000000000003
FL115357,AirAsia India,Mumbai,Ahmedabad,2025-10-06,12:10 PM,14:16,1,460.0,Economy,35.139630174406385,Autumn,,ATR 72,Third-Party,3,2000.0,127.0
FL126182,Air India,Hyderabad,Jaipur,2025-01-25,,,1,1107.1,Economy,32.0,Winter,Saturday,Airbus A321,Mobile App,2,7194.28,189.0
FL183550,Lufthansa,LHR,Pune Airport,2025-07-02,13:05,00:28,1,7641.1,,5.0,Monsoon,Wednesday,Airbus A380,Mobile App,2,97438.15,
FL187498,Vistara,Jaipur Airport,PNQ,2026-09-02,,02:48,0,954.3,First,177.0,Monsoon,Wednesday,Airbus A321,Website,4,22495.85,
FL174666,Etihad Airways,London Airport,Mumbai,2026-06-27,19:30,05:20,0,7283.9,Economy,35.0,Monsoon,Saturday,Airbus A380,Website,1,54584.56,590.0
FL163996,emirates,Pune,Singapore,2026-01-16,16:15,23:31,1,3949.9,Economy,11.0,Winter,Friday,Airbus A380,Mobile App,3,71068.65,436.2
FL175672,GoFirst,JAI,,2025-04-16,08:55,10:40,0,5190.14254668214,Economy,150.0,Summer,Wednesday,Airbus A320,Website,1,4995.49,105.0
FL174978,Etihad Airways,New York,Mumbai,2026-09-16,22:45,7:00 PM,2,13079.1,Business,16.0,Monsoon,Wednesday,Airbus A380,Website,6,200000.0,
FL100660,Qatar Airways,AMD,FRA,2025-01-21,19:00,03:32,0,6267.1,Economy,29.0,Winter,Tuesday,Airbus A320,,1,73720.99,512.0
FL108149,Qatar Airways,Dubai,New York,2026-01-11,11:00 AM,2:15 AM,0,11514.8,First,7.0,Winter,Sunday,,Travel Agent,4,200000.0,916.0
FL189914,Qatar Airways,Mumbai,Sydney,2025-08-22,10:40,02:15,1,10483.3,Economy,35.139630174406385,Monsoon,Friday,Boeing 777,Mobile App,1,96402.38,936.0
FL110951,Qatar Airways,Pune,London,2025-05-13,19:20,07:31,1,7788.7,Economy,40.0,Summer,Tuesday,Airbus A380,Third-Party,5,70442.86,731.0
FL186159,,Delhi,Hyderabad,2025-08-30,07:45,09:53,0,1280.9,Business,0.0,Monsoon,Saturday,Boeing 737,Mobile App,5,25000.0,129.0
FL162862,Singapore Airlines,DXB,Jaipur,2026-07-09,11:05 AM,3:54 PM,1,2101.3,Economy,9.0,Monsoon,Thursday,Airbus A380,Airport Counter,three,18689.92,
FL101346,gofirst,Kolkata,Goa,2025-10-12,10:00 AM,12:45,0,1762.5,First,3.0,Autumn,Sunday,Boeing 737,Travel Agent,1,25000.0,166.0
FL150794,LUFTHANSA,London,Doha,2025-04-03,12:10,,2,5568.8,Business,1.0,Summer,Thursday,Airbus A380,Website,1,200000.0,625.0
